GSL_ID,NAME,SUB_NAME,ADDR,CITY,STATE,ZIP,TYPE_CNTRL,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,PRATE_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,PRATE_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,PRATE_3,FLAG_1,FLAG_2,PRGMS,CONG_DIST,REGION
022884,GWINNETT TECHNICAL INSTITUTE,,5150 SUGARLOAF PARKWAY,LAWRENCEVILLE,GA,30246,2 yr/Pub,95,        26,       180,14.4,,FL,94,        27,       163,16.6,,FL,93,        15,       156,9.6,,FL,C,,,04,04
005601,ALBANY TECHNICAL INSTITUTE,,1021 LOWE ROAD,ALBANY,GA,31701,5 yr/Pub,95,         0,         1,14.3,*,FL,94,         1,         2,30.4,*,FL,93,         0,         4,21.6,*,FL,,,F,02,04
025770,ARNOLD/PADRICK'S UNIVERSITY OF COSM,ETOLOGY,4971 COURTNEY DRIVE,FOREST PARK,GA,30050,1 yr/Prop,95,         0,         2,14.3,*,FL,94,         0,         1,14.5,*,FL,93,         2,        11,18,*,FL,,,B,03,04
001559,CLARK ATLANTA UNIVERSITY,,240 JAMES P BRAWLEY DRIVE SW,ATLANTA,GA,30314,5 yr/Priv,95,       233,      1647,14.1,,FL,94,       170,      1265,13.4,,FL,93,       213,      1365,15.6,,FL,H,,F,05,04
001599,VALDOSTA STATE COLLEGE,,1500 NORTH PATTERSON STREET,VALDOSTA,GA,31698,5 yr/Pub,95,       249,      1770,14.1,,FL,94,       171,      1531,11.2,,FL,93,       187,      1531,12.2,,FL,,,B,02,04
005619,NORTH GEORGIA TECHNICAL INSTITUTE,,HIGHWAY 197 NORTH,CLARKESVILLE,GA,30523,2 yr/Pub,95,         3,         4,14,*,FL,94,         3,        30,10,,FL,93,        10,        80,12.5,,FL,,,F,09,04
025027,ADVANCED CAREER TRAINING,,ONE CORPORATE SQUARE,ATLANTA,GA,30329,600 hr/Prop,95,        70,       511,13.7,,FL,94,        37,       331,11.2,,FL,93,        77,       379,20.3,,FL,,,B,04,04
013039,SOUTH COLLEGE,,709 MALL BOULEVARD,SAVANNAH,GA,31406,4 yr/Prop,95,        87,       642,13.6,,FL,94,       111,       845,13.1,,FL,93,       145,       683,21.2,,FL,,,B,01,04
008976,CLAYTON COLLEGE & STATE UNIVERSITY,,5900 N. LEE STREET,MORROW,GA,30260,4 yr/Pub,95,        64,       482,13.3,,FL,94,        22,       331,6.6,,FL,93,        20,       244,8.2,,FL,,,B,03,04
001557,BREWTON PARKER COLLEGE,,HIGHWAY 280,MOUNT VERNON,GA,30445,4 yr/Priv,95,        56,       431,13,,FL,94,        38,       328,11.6,,FL,93,        74,       340,21.8,,FL,,,F,01,04
007728,MACON COLLEGE,,100 COLLEGE STATION DRIVE,MACON,GA,31206,2 yr/Pub,95,        37,       284,13,,FL,94,        37,       323,11.5,,FL,93,        35,       263,13.3,,FL,,,B,08,04
001568,INTERDENOMINATIONAL THEOLOGICAL CEN,TER,671 BECKWITH STREET,ATLANTA,GA,30314,5 yr/Priv,95,         9,        71,12.7,,FL,94,         5,        75,6.7,,FL,93,         8,        74,10.8,,FL,H,,B,05,04
003956,DALTON COLLEGE,,213 NORTH COLLEGE DRIVE,DALTON,GA,30720,2 yr/Pub,95,        12,        96,12.5,,FL,94,         5,        80,6.3,,FL,93,         7,        74,9.5,,FL,,,F,09,04
009507,FLOYD JUNIOR COLLEGE,,3175 HIGHWAY 27 SOUTH,ROME,GA,30162,2 yr/Pub,95,        32,       255,12.5,,FL,94,        15,       203,7.4,,FL,93,        36,       214,16.8,,FL,,,F,07,04
001575,GORDON COLLEGE,,419 COLLEGE DRIVE,BARNESVILLE,GA,30204,2 yr/Pub,95,        26,       218,11.9,,FL,94,        27,       255,10.6,,FL,93,        39,       237,16.5,,FL,,,F,03,04
001563,EMMANUEL COLLEGE,,181 SPRING STREET,FRANKLIN SPRINGS,GA,30639,4 yr/Priv,95,        21,       178,11.8,,FL,94,        14,       134,10.4,,FL,93,        12,       147,8.2,,FL,,,F,09,04
005599,AUGUSTA TECHNICAL INSTITUTE,,3116 DEANS BRIDGE ROAD,AUGUSTA,GA,30906,2 yr/Pub,95,         1,        12,11.8,*,FL,94,         3,        33,9.1,,FL,93,         9,        65,13.8,,FL,C,,,11,04
001588,PIEDMONT COLLEGE,,165 CENTRAL AVENUE,DEMOREST,GA,30535,5 yr/Priv,95,        20,       173,11.6,,FL,94,        14,       154,9.1,,FL,93,         9,        73,12.3,,FL,,,B,09,04
001546,ARMSTRONG ATLANTIC STATE UNIVERSITY,,11935 ABERCORN STREET,SAVANNAH,GA,31419,5 yr/Pub,95,        62,       537,11.5,,FL,94,        41,       479,8.6,,FL,93,        44,       411,10.7,,FL,,,B,01,04
001597,TRUETT MCCONNELL COLLEGE,,100 ALUMNI DRIVE,CLEVELAND,GA,30528,2 yr/Priv,95,        20,       178,11.2,,FL,94,        11,       118,9.3,,FL,93,         8,        68,11.8,,FL,,,F,09,04
020609,BROWN COLLEGE OF COURT REPORTING,,1740 PEACHTREE STREET,ATLANTA,GA,30309,3 yr/Prop,95,         9,        81,11.1,,FL,94,         6,       103,5.8,,FL,93,        11,       112,9.8,,FL,,,F,05,04
001561,COLUMBUS STATE UNIVERSITY,,4225 UNIVERSITY AVENUE,COLUMBUS,GA,31907,5 yr/Pub,95,        68,       623,10.9,,FL,94,        58,       592,9.8,,FL,93,        72,       587,12.3,,FL,,,B,11,04
001543,DARTON COLLEGE,,2400 GILLIONVILLE ROAD,ALBANY,GA,31707,2 yr/Pub,95,        22,       202,10.9,,FL,94,        25,       126,19.8,,FL,93,        21,       128,16.4,,FL,,,F,08,04
001589,REINHARDT COLLEGE,,7300 REINHARDT COLLEGE PARKWAY,WALESKA,GA,30183,4 yr/Priv,95,         7,        65,10.8,,FL,94,         6,        74,8.1,,FL,93,         6,        54,11.1,,FL,,,F,09,04
001601,STATE UNIVERSITY OF WEST GEORGIA,,1600 MAPLE STREET,CARROLLTON,GA,30118,5 yr/Pub,95,       122,      1137,10.7,,FL,94,        81,       947,8.6,,FL,93,        83,       959,8.7,,FL,,,B,07,04
010997,EAST GEORGIA COLLEGE,,237 THIGPEN DRIVE,SWAINSBORO,GA,30401,2 yr/Pub,95,         4,        38,10.5,,FL,94,         6,        42,14.3,,FL,93,         2,        38,5.3,,FL,,,F,01,04
001573,GEORGIA SOUTHWESTERN STATE UNIVERSI,TY,800 WHEATLEY STREET,AMERICUS,GA,31709,5 yr/Pub,95,        41,       393,10.4,,FL,94,        25,       321,7.8,,FL,93,        38,       299,12.7,,FL,,,F,03,04
001552,AUGUSTA STATE UNIVERSITY,,OFFICE OF FINANCIAL AID,AUGUSTA,GA,30904,5 yr/Pub,95,        72,       705,10.2,,FL,94,        47,       580,8.1,,FL,93,        50,       509,9.8,,FL,,,F,10,04
001562,DEKALB COLLEGE,,3251 PANTHERSVILLE ROAD,DECATUR,GA,30034,2 yr/Pub,95,        81,       797,10.2,,FL,94,        79,       645,12.2,,FL,93,        48,       455,10.5,,FL,,,F,11,04
004024,COOSA VALLEY TECHNICAL INSTITUTE,,785 CEDAR AVENUE,ROME,GA,30161,2 yr/Pub,95,         0,         0,10,*,FL,94,         0,         3,28.6,*,FL,93,         1,         7,38.9,*,FL,C,,,07,04
001578,LAGRANGE COLLEGE,,601 BROAD STREET,LA GRANGE,GA,30240,5 yr/Priv,95,        21,       225,9.3,,FL,94,        14,       241,5.8,,FL,93,        22,       202,10.9,,FL,,,F,03,04
001594,SPELMAN COLLEGE,,350 SPELMAN LANE SOUTHWEST,ATLANTA,GA,30314,4 yr/Priv,95,        38,       415,9.2,,FL,94,        26,       361,7.2,,FL,93,        38,       365,10.4,,FL,H,,F,05,04
026076,CAPELLI LEARNING CENTER FOR COSMETO,LOGY,2581 PIEDMONT RD NE STE C1000,ATLANTA,GA,30324,1 yr/Prop,95,         3,        33,9.1,,FL,94,         3,        25,7.3,*,FL,93,         0,        11,6.8,*,FL,,,F,04,04
001572,GEORGIA SOUTHERN UNIVERSITY,,"ANDERSON HALL, SWEETHEART CIRCLE",STATESBORO,GA,30460,5 yr/Pub,95,       211,      2309,9.1,,FL,94,       151,      1823,8.3,,FL,93,       166,      1713,9.7,,FL,,,B,01,04
025830,GWINNETT COLLEGE OF BUSINESS,,4230 HIGHWAY 29,LILBURN,GA,30247,1 yr/Prop,95,        10,       116,8.6,,DU,94,        18,        95,18.9,,FL,93,        20,        96,20.8,,FL,,,B,04,04
001604,YOUNG HARRIS COLLEGE,,1 COLLEGE STREET,YOUNG HARRIS,GA,30582,2 yr/Priv,95,         5,        59,8.5,,FL,94,         2,        34,5.9,,FL,93,         0,        12,0,*,FL,,,F,09,04
001602,GEORGIA COLLEGE & STATE UNIVERSITY,,STUDENT LOAN COLLECTIONS,MILLEDGEVILLE,GA,31061,5 yr/Pub,95,        49,       584,8.4,,FL,94,        38,       519,7.3,,FL,93,        57,       497,11.5,,FL,,,B,11,04
001570,SOUTHERN POLYTECHNIC STATE UNIVERSI,TY,1100 SOUTH MARIETTA PARKWAY,MARIETTA,GA,30060,5 yr/Pub,95,        32,       405,7.9,,FL,94,        17,       328,5.2,,FL,93,        28,       357,7.8,,FL,,,B,07,04
005617,SOUTH GEORGIA TECHNICAL INSTITUTE,,PO BOX 1088,AMERICUS,GA,31709,1 yr/Pub,95,         1,         3,7.7,*,FL,94,         0,        18,7.3,*,FL,93,         4,        44,9.1,,FL,C,,,02,04
001567,GAINESVILLE JUNIOR COLLEGE,,3820 MUNDY MILL ROAD,OAKWOOD,GA,30566,2 yr/Pub,95,        11,       145,7.6,,FL,94,        11,       115,9.6,,FL,93,         7,       118,5.9,,FL,,,B,09,04
001555,THOMAS COLLEGE,,1501 MILLPOND ROAD,THOMASVILLE,GA,31792,4 yr/Priv,95,         7,        97,7.2,,FL,94,         4,        54,7.4,,FL,93,         2,        31,6.5,,FL,,,F,02,04
001574,GEORGIA STATE UNIVERSITY,,33 COURTLAND STREET,ATLANTA,GA,30303,5 yr/Pub,95,       146,      2117,6.9,,DU,94,       118,      2211,5.3,,FL,93,       145,      2076,7,,FL,,,B,05,04
001577,KENNESAW STATE UNIVERSITY,,1000 CHASTAIN ROAD,KENNESAW,GA,30144,5 yr/Pub,95,        79,      1229,6.4,,FL,94,        90,       974,9.2,,FL,93,        90,       889,10.1,,FL,,,B,,04
001591,SHORTER COLLEGE,,315 SHORTER AVENUE,ROME,GA,30165,5 yr/Priv,95,        19,       300,6.3,,FL,94,        10,       177,5.6,,FL,93,         6,       105,5.7,,FL,,,F,07,04
025802,ATLANTA SCHOOL OF MASSAGE,,PEACHWOOD PARK,ATLANTA,GA,30338,600 hr/Prop,95,         5,        82,6.1,,FL,94,         7,       118,5.9,,FL,93,        10,       144,6.9,,FL,,,F,06,04
001580,MERCER UNIVERSITY,,1400 COLEMAN AVENUE,MACON,GA,31207,5 yr/Priv,95,        76,      1278,5.9,,FL,94,        59,      1485,4,,FL,93,        88,      1438,6.1,,FL,,,B,01,04
001586,OGLETHORPE UNIVERSITY,,"4484 PEACHTREE ROAD, NORTHEAST",ATLANTA,GA,30319,5 yr/Priv,95,        10,       176,5.7,,FL,94,        11,       157,7,,FL,93,        12,       183,6.6,,FL,,,F,04,04
001596,TOCCOA FALLS COLLEGE,,PO BOX 800777,TOCCOA FALLS,GA,30598,5 yr/Priv,95,        13,       234,5.6,,FL,94,         9,       230,3.9,,FL,93,        15,       253,5.9,,FL,,,F,09,04
001542,AGNES SCOTT COLLEGE,,141 EAST COLLEGE AVENUE,DECATUR,GA,30030,5 yr/Priv,95,         8,       147,5.4,,FL,94,         8,       154,5.2,,FL,93,        14,       133,10.5,,FL,,,F,04,04
001598,UNIVERSITY OF GEORGIA,,LUSTRAT HOUSE,ATHENS,GA,30602,5 yr/Pub,95,       176,      3265,5.4,,FL,94,       118,      2961,4,,FL,93,       147,      3085,4.8,,FL,,,B,10,04
024821,MOREHOUSE SCHOOL OF MEDICINE,,720 WESTVIEW DRIVE SOUTHWEST,ATLANTA,GA,30310,5 yr/Priv,95,         2,        38,5.3,,FL,94,         4,        55,7.3,,FL,93,         2,        52,3.8,,FL,H,,F,,04
001556,BRENAU COLLEGE,,ONE CENTENNIAL CIRCLE,GAINESVILLE,GA,30501,5 yr/Priv,95,        19,       380,5,,FL,94,        18,       291,6.2,,FL,93,        19,       329,5.8,,FL,,,F,09,04
001600,WESLEYAN COLLEGE,,4760 FORSYTH ROAD,MACON,GA,31297,4 yr/Priv,95,         6,       121,5,,FL,94,        12,       111,10.8,,FL,93,         9,       129,7,,FL,,,B,08,04
001569,GEORGIA INSTIUTE OF TECHNOLOGY,,LYMAN HALL,ATLANTA,GA,30332,5 yr/Pub,95,        63,      1358,4.6,,FL,94,        42,      1274,3.3,,FL,93,        33,      1269,2.6,,FL,,,F,05,04
020748,LIFE COLLEGE,,1269 BARCLAY CIRCLE,MARIETTA,GA,30060,5 yr/Priv,95,        32,       710,4.5,,FL,94,        22,       656,3.4,,FL,93,        20,       548,3.6,,FL,,,F,07,04
004117,GRADY MEMORIAL HOSPITAL,,80 BULTER STREET SE,ATLANTA,GA,30303,2 yr/Pub,95,         1,        26,4.5,*,FL,94,         1,        22,7.6,*,FL,93,         1,        19,9.4,*,FL,,,F,05,04
001565,OXFORD COLLEGE OF EMORY UNIVERSITY,,,OXFORD,GA,30267,4 yr/Priv,95,         5,       113,4.4,,FL,94,         8,       115,7,,FL,93,         8,       120,6.7,,FL,,,F,04,04
021415,SAVANNAH COLLEGE OF ART & DESIGN,,342 BULL STREET,SAVANNAH,GA,31401,5 yr/Priv,95,        16,       463,3.5,,FL,94,        20,       436,4.6,,FL,93,        28,       501,5.6,,FL,,,B,11,04
023214,ROFFLER - MOLER HAIRSTYLING COLLEGE,,1311 ROSWELL ROAD,MARIETTA,GA,30062,1 yr/Prop,95,         1,        12,3.4,*,FL,94,         0,         5,5.7,*,FL,93,         0,        12,22.4,*,FL,,,F,03,04
001564,EMORY UNIVERSITY,,1380 OXFORD ROAD NE,ATLANTA,GA,30322,5 yr/Priv,95,        51,      1515,3.4,,FL,94,        46,      1598,2.9,,FL,93,        49,      1693,2.9,,FL,,,F,04,04
003484,COVENANT COLLEGE,,SCENIC HIGHWAY,LOOKOUT MOUNTAIN,GA,30750,5 yr/Priv,95,         7,       226,3.1,,FL,94,        14,       174,8,,FL,93,        17,       167,10.2,,FL,,,B,07,04
006203,GEORGIA BAPTIST COLLEGE OF NURSING,,274  BOULEVARD NORTHEAST,ATLANTA,GA,30312,4 yr/Priv,95,         2,        66,3,,FL,94,         0,        31,0,,FL,93,         0,        19,1.1,*,FL,,,F,05,04
001554,BERRY COLLEGE,,39 BERRY COLLEGE,MOUNT BERRY,GA,30149,5 yr/Priv,95,         8,       278,2.9,,FL,94,         2,       247,0.8,,FL,93,        14,       230,6.1,,FL,,,F,07,04
001585,NORTH GEORGIA & STATE UNIVERSITY,,DUNLAP HALL,DAHLONEGA,GA,30597,5 yr/Pub,95,         8,       282,2.8,,FL,94,         7,       194,3.6,,FL,93,         7,       199,3.5,,FL,,,F,09,04
022172,PORTFOLIO CENTER,,"125 BENNETT STREET, NORTHWEST",ATLANTA,GA,30309,1 yr/Prop,95,         5,       215,2.3,,FL,94,         3,       138,2.2,,FL,93,        11,       145,7.6,,FL,,,B,05,04
001579,MEDICAL COLLEGE OF GEORGIA,,1120 15TH STREET,AUGUSTA,GA,30912,5 yr/Pub,95,         5,       456,1.1,,FL,94,         8,       441,1.8,,FL,93,        13,       452,2.9,,FL,,,F,10,04
005600,ATHENS AREA TECHNICAL INSTITUTE,,US HIGHWAY 29 N,ATHENS,GA,30601,2 yr/Pub,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,17.6,*,FL,,,F,03,04
001547,ATLANTA CHRISTIAN COLLEGE,,2605 BEN HILL ROAD,EAST POINT,GA,30344,4 yr/Priv,95,         0,        60,0,,FL,94,         7,        65,10.8,,FL,93,         2,        38,5.3,,FL,,,B,05,04
022028,AUGUSTA AREA DIETETIC INTERNSHIPUNI,VERSITY HOSPITAL,1350 WALTON WAY,AUGUSTA,GA,30901,5 yr/Priv,95,         0,         7,0,*,FL,94,         0,         9,0,*,FL,93,         0,        10,0,*,FL,,,F,10,04
010487,CARROLL TECHNICAL INSTITUTE,,997 SOUTH HIGHWAY 16,CARROLLTON,GA,30117,2 yr/Pub,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,26.3,*,FL,,,F,07,04
001560,COLUMBIA THEOLOGICAL SEMINARY,,701 COLUMBIA DRIVE,DECATUR,GA,30031,5 yr/Priv,95,         0,        32,0,,FL,94,         0,        22,0,*,FL,93,         0,        20,0,*,FL,,,F,04,04
009183,EAST CENTRAL TECHNICAL INSTITUTE,,667 PERRY HOUSE ROAD,FITZGERALD,GA,31750,2 yr/Pub,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         2,0,*,FL,,,F,08,04
022390,GRADY MEMORIAL HOSPITAL SCHOOL OF R,ADIATION ONCOLOGY TECHNOLOGY,80 BUTLER STREET SOUTHEAST,ATLANTA,GA,30303,1 yr/Pub,95,         0,         3,0,*,FL,94,         0,         2,0,*,FL,93,         0,         1,0,*,FL,,,F,05,04
030010,GRADY MEMORIAL HOSPITAL SCHOOL OF C,YOTECHLGY,80 BUTLER ST SE,ATLANTA,GA,30335,1 yr/Pub,95,         0,         0,0,*,FL,94,         0,         1,0,*,FL,93,         0,         2,0,*,FL,,,F,05,04
005621,GRIFFIN TECHNICAL INSTITUTE,,501 VARSITY ROAD,GRIFFIN,GA,30223,2 yr/Pub,95,         0,         0,0,*,FL,94,         0,         1,33.3,*,FL,93,         0,         1,40,*,FL,,,F,03,04
022795,HEART OF GEORGIA TECHNICAL INSTITUT,E,560 PINE HILL ROAD,DUBLIN,GA,31021,2 yr/Pub,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,32.1,*,FL,,,F,08,04
005010,INSTITUTE OF PAPER SCIENCE & TECHNO,LOGY,500 10TH STREET NORTHWEST,ATLANTA,GA,30318,5 yr/Priv,95,         0,         1,0,*,FL,94,         0,         2,0,*,FL,93,         0,         2,0,*,FL,,,F,05,04
025783,INTERNATIONAL CITY BEAUTY COLLEGE,,1859 WATSON BOULEVARD,WARNER ROBINS,GA,31093,1 yr/Prop,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         2,0,*,FL,,,B,08,04
012051,LACARM SCHOOL OF COSMETOLOGY,,6254 MEMORIAL DRIVE,STONE MOUNTAIN,GA,30083,1 yr/Prop,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,0,*,FL,,,B,04,04
005254,LANIER TECHNICAL INSTITUTE,,2990 LANDRUM EDUCATION DRIVE,OAKWOOD,GA,30566,2 yr/Pub,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,0,*,FL,C,,,09,04
005255,MOULTRIE AREA TECHNICAL INSTITUTE,,361 INDUSTRIAL DRIVE,MOULTRIE,GA,31768,2 yr/Pub,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         1,27.3,*,FL,,,F,02,04
004023,PICKENS TECHNICAL INSTITUTE,,100 PICKENS TECHNICAL DRIVE,JASPER,GA,30143,1 yr/Pub,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,0,*,FL,,,F,09,04
005618,SAVANNAH TECHNICAL INSTITUTE,,5717 WHITEBLUFF ROAD,SAVANNAH,GA,31405,2 yr/Pub,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,57.1,*,FL,,,F,11,04
005616,SWAINSBORO TECHNICAL INSTITUTE,,346 KITE ROAD,SWAINSBORO,GA,30401,2 yr/Pub,95,         0,         0,0,*,FL,94,         0,         0,16.7,*,FL,93,         0,         0,21.2,*,FL,,,F,01,04
005615,THOMAS TECHNICAL INSTITUTUE,,HIGHWAY 19 & 319,THOMASVILLE,GA,31799,2 yr/Pub,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         1,22.7,*,FL,C,,,02,04
005256,VALDOSTA TECHNICAL INSTITUTE,,4089 VAL TECH ROAD,VALDOSTA,GA,31603,2 yr/Pub,95,         0,         2,0,*,FL,94,         0,         3,6.7,*,FL,93,         0,         3,22.5,*,FL,,,F,08,04
005257,WALKER TECHNICAL INSTITUTE,,ROUTE 2,ROCK SPRING,GA,30739,2 yr/Pub,95,         0,         0,0,*,FL,94,         0,         0,0,*,FL,93,         0,         0,0,*,FL,C,,,07,04
031045,ATLANTA INSTITUTE OF MUSIC,,6145-D NORTHBELT PARKWAY,NORCROSS,GA,30071,1 yr/Prop,95,         0,         6,0,,FL,94,       N/A,       N/A,,,,93,       N/A,       N/A,,,,,,F,06,04
031020,LA GRANGE COSMETOLOGY SCHOOL,,201 BYRON HURST STREET,LAGRANGE,GA,30240,1 yr/Prop,95,         0,         2,0,,FL,94,       N/A,       N/A,,,,93,       N/A,       N/A,,,,,,B,07,04
003935,UNIVERSITY OF GUAM,,UOG STATION,MANGILAO,GU,96923,5 yr/Pub,95,         0,        31,0,,FL,94,         2,        36,5.6,,FL,93,         3,        37,8.1,,FL,,,B,98,09
023213,INTERNATIONAL COLLEGE & GRADUATESCH,OOL,20 DOWSETT AVENUE,HONOLULU,HI,96817,5 yr/Priv,95,         1,         1,100,*,FL,94,         0,         0,0,*,FL,93,         0,         0,0,*,FL,,,F,01,09
001613,KAPIOLANI COMMUNITY COLLEGE,,4303 DIAMOND HEAD ROAD,HONOLULU,HI,96816,2 yr/Pub,95,        20,       100,20,,FL,94,        14,       117,12,,FL,93,         5,       111,4.5,,FL,,,F,01,09
020551,HAWAII BUSINESS COLLEGE,,"33 SOUTH KING STREET, 4TH FLOOR",HONOLULU,HI,96813,2 yr/Prop,95,        44,       233,18.9,,FL,94,        56,       296,18.9,,FL,93,        25,       217,11.5,,FL,,,F,01,09
011220,WINDWARD COMMUNITY COLLEGE,,45 720 KEAAHALA ROAD,KANEOHE,HI,96744,2 yr/Pub,95,         6,        22,16.9,*,FL,94,         5,        30,16.7,,FL,93,         1,        19,3.6,*,FL,,,F,02,09
021395,HAWAII INSTITUTE OF HAIR DESIGN,,71 SOUTH HOTEL STREET,HONOLULU,HI,96813,1 yr/Prop,95,         5,        30,16.7,,FL,94,         1,        17,8.6,*,FL,93,         0,        11,18.2,*,FL,,,F,02,09
030178,TRAVEL INSTITUTE OF THE PACIFIC,,1314 S KING STREET,HONOLULU,HI,96814,1 yr/Prop,95,         7,        44,15.9,,FL,94,         1,        27,5.4,*,FL,93,         1,        24,6,*,FL,,,B,01,09
005258,HAWAII COMMUNITY COLLEGE,,200 WEST KAWILI STREET,HILO,HI,96720,2 yr/Pub,95,        12,        86,14,,FL,94,        12,        63,19,,FL,93,         6,        12,50,*,FL,,,F,02,09
001612,HONOLULU COMMUNITY COLLEGE,,874 DILLINGHAM BOULEVARD,HONOLULU,HI,96817,2 yr/Pub,95,         7,        54,13,,FL,94,         3,        35,8.6,,FL,93,         6,        34,17.6,,FL,,,F,01,09
001615,MAUI COMMUNITY COLLEGE,,310 KAAHAMANU AVENUE,KAHULUI,HI,96732,2 yr/Pub,95,         3,        31,9.7,,FL,94,        10,        66,15.2,,FL,93,         3,        41,7.3,,FL,,,F,02,09
021078,UNIVERSITY OF HAWAII - WEST OAHU,,96-043 ALA IKE,PEARL CITY,HI,96782,4 yr/Pub,95,         2,        20,8.9,*,FL,94,         1,        18,6.3,*,FL,93,         2,        18,4,*,FL,,,F,01,09
001611,UNIVERSITY OF HAWAII AT HILO,,200 WEST KAWILI STREET,HILO,HI,96720,4 yr/Pub,95,        16,       199,8,,FL,94,        14,       122,11.5,,FL,93,        13,       153,8.5,,FL,,,F,02,09
001606,BRIGHAM YOUNG UNIVERSITY HAWAII CAM,PUS,55 220 KULANUI STREET,LAIE,HI,96762,4 yr/Priv,95,         9,       114,7.9,,FL,94,         4,        98,4.1,,FL,93,         2,       112,1.8,,FL,,,F,02,09
007279,HAWAII PACIFIC UNIVERSITY,,1164 BISHOP STREET,HONOLULU,HI,96813,5 yr/Priv,95,        49,       651,7.5,,FL,94,        25,       412,6.1,,FL,93,        20,       372,5.4,,FL,,,F,02,09
004549,LEEWARD COMMUNITY COLLEGE,,96-045 ALA IKE,PEARL CITY,HI,96782,2 yr/Pub,95,         2,        32,6.3,,FL,94,         6,        45,13.3,,FL,93,         2,        42,4.8,,FL,,,F,01,09
001610,UNIVERSITY OF HAWAII AT MANOA,,2444 DOLE STREET,HONOLULU,HI,96822,5 yr/Pub,95,        58,       956,6.1,,FL,94,        38,       751,5.1,,FL,93,        19,       742,2.6,,FL,,,F,01,09
001605,CHAMINADE COLLEGE OF HONOLULU,,3140 WAIALAE AVE,HONOLULU,HI,96816,5 yr/Priv,95,         9,       194,4.6,,FL,94,        12,       147,8.2,,FL,93,         9,       171,5.3,,FL,,,F,01,09
001614,KAUAI COMMUNITY COLLEGE,,3-1901 KAUMUALII HIGHWAY,LIHUE,HI,96766,2 yr/Pub,95,         1,        33,3,,FL,94,         1,        15,12.8,*,FL,93,         2,        13,12.1,*,FL,,,F,02,09
007775,HOLLYWOOD BEAUTY COLLEGE,,"99-084 KAUHALE STREET, BLDG A",AIEA,HI,96701,2 yr/Prop,95,         1,        20,2.5,*,FL,94,         0,        31,0,,FL,93,         1,        30,3.3,,FL,,,F,01,09
030208,NEW YORK TECHNICAL INSTITUTE OF HAW,AII,1375 DILLINGHAM BOULEVARD,HONOLULU,HI,96817,1 yr/Prop,95,         0,        15,0,*,FL,94,         0,        18,0,*,FL,93,         0,        14,0,,FL,,,B,01,09
030725,TAI HSUAN FOUNDATION COLLEGE OF ACU,PUNCTURE AND HERBAL MEDICINE,2600 S KING ST STE 206,HONOLULU,HI,96826,5 yr/Priv,95,         0,         6,0,*,FL,94,         0,         1,0,,FL,93,         0,         0,0,,FL,,,F,02,09
025725,DAVENPORT BARBER COLG,,730 E KIMBERLY RD,DAVENPORT,IA,52807,1 yr/Prop,95,         0,         1,30.4,*,FL,94,         5,        13,26.5,*,FL,93,         2,         9,33.3,*,FL,,,F,01,07
004586,AMERICAN INSTITUTE OF COMMERCE,,1801 EAST KIMBERLY ROAD,DAVENPORT,IA,52807,2 yr/Prop,95,       124,       615,20.2,,FL,94,       109,       596,18.3,,FL,93,       122,       650,18.8,,FL,,,F,01,07
007717,CAPRI COLLEGE,,425 EAST 59TH STREET,DAVENPORT,IA,52807,2 yr/Prop,95,        16,        80,20,,FL,94,         9,        74,12.2,,FL,93,         9,        54,16.7,,FL,,,B,01,07
026092,VATTEROTT EDUCATIONAL CENTERS,,609 MERLE HAY TOWER,DES MOINES,IA,50310,1 yr/Prop,95,        11,        56,19.6,,FL,94,         9,        74,12.2,,FL,93,         7,        67,10.4,,FL,,,B,04,07
007611,EQ SCHOOL OF HAIR DESIGN,,2719 E KANESVILLE BLVD,COUNCIL BLUFFS,IA,51503,1 yr/Prop,95,         6,        31,19.4,,FL,94,         3,        29,11.9,*,FL,93,         1,        25,14.1,*,FL,,,F,04,07
007658,AMERICAN COLLEGE OF HAIRSTYLING,,603 E SIXTH STREET,DES MOINES,IA,50309,2 yr/Prop,95,         0,         6,19.2,*,FL,94,         2,         8,23.1,*,FL,93,         3,        12,27.3,*,FL,,,F,04,07
