OPE_ID,NAME,ADDR,CITY,ST_CD,ST_DESC,ZIP,ZIP_EXT,PGM_LEN,SCH_TYPE,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,PRATE_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,PRATE_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,PRATE_3,ETH_CERT,PROGRAM,CON_DIST,REGION,AVGOR_GE30,FFEL_CR,FDSLP_CR
009449,Pennco Tech,3815 Otter Street,Bristol,PA,Pennsylvania,19007,3696,Associate,Prop,1996,28,259,10.8,,DU,1995,37,292,12.7,,FL,1994,50,425,11.8,,FL,,B,08,03,1,C,C
007437,Pittsburgh Technical Institute,635 Smithfield St,Pittsburgh,PA,Pennsylvania,15222,2560,2Yr N/D,Prop,1996,46,433,10.6,,DU,1995,26,374,7,,FL,1994,14,330,4.2,,FL,,B,14,03,1,C,C
007110,Delaware County Community College,Route 252 & Media Line Road,Media,PA,Pennsylvania,19063,0000,Associate,Pub,1996,48,460,10.4,,FL,1995,36,448,8,,FL,1994,28,466,6,,FL,,F,07,03,1,C,N
008568,Median School of Allied Health Careers,125 Seventh Street,Pittsburgh,PA,Pennsylvania,15222,3400,Associate,Prop,1996,24,232,10.3,,FL,1995,23,261,8.8,,FL,1994,32,284,11.3,,FL,,F,14,03,1,C,N
025462,Laurel Business Institute,11-15 Penn Street,Uniontown,PA,Pennsylvania,15401,0877,Associate,Prop,1996,10,97,10.3,,DU,1995,1,103,1,,FL,1994,11,86,12.8,,FL,,B,22,03,1,C,C
030116,Allied Medical and Technical Careers,2901 Pittston Avenue,Scranton,PA,Pennsylvania,18505,3139,600-899 CH,Prop,1996,2,23,10.1,*,FL,1995,5,33,15.2,,FL,1994,3,43,7,,FL,,B,10,03,1,C,C
003251,Curtis Institute of Music,1726 Locust Street,Philadelphia,PA,Pennsylvania,19103,6187,Master/Dr,Priv,1996,0,6,10,*,FL,1995,1,5,11.8,*,FL,1994,1,9,10,*,FL,,F,02,03,1,C,N
007191,Northampton Community College,3835 Green Pond Road,Bethlehem,PA,Pennsylvania,18020,7599,Associate,Pub,1996,67,671,10,,DU,1995,57,674,8.5,,FL,1994,48,584,8.2,,FL,,B,15,03,1,C,C
011019,Empire Beauty School,60 Centre Square,Easton,PA,Pennsylvania,18042,3632,1Yr N/D,Prop,1996,4,25,10,*,FL,1995,8,59,13.6,,FL,1994,1,46,2.2,,FL,,F,15,03,1,C,N
023044,Computer Learning Network,1110 Fernwood Avenue,Camp Hill,PA,Pennsylvania,17011,6996,1Yr N/D,Prop,1996,11,111,9.9,,DU,1995,4,90,4.4,,FL,1994,13,131,9.9,,FL,,B,17,03,1,C,C
008889,National Educational Center - Allentown Business School Campus,1501 Lehigh Street,Allentown,PA,Pennsylvania,18103,3880,Associate,Prop,1996,42,433,9.7,,FL,1995,48,450,10.7,,FL,1994,44,618,7.1,,FL,,F,15,03,1,C,N
023013,PJA School,7900 West Chester Pike,Upper Darby,PA,Pennsylvania,19082,1917,Associate,Prop,1996,9,93,9.7,,FL,1995,15,113,13.3,,FL,1994,11,173,6.4,,FL,,B,07,03,1,C,C
025177,North Hills School of Health Occupations,1500 Northway Mall,Pittsburgh,PA,Pennsylvania,15237,0000,1Yr N/D,Prop,1996,7,72,9.7,,FL,1995,5,67,7.5,,FL,1994,9,116,7.8,,FL,,F,14,03,1,C,N
030083,Parkway West Area Vocational Technical School,7101 Stubenville Pike,Oakdale,PA,Pennsylvania,15071,9406,1Yr N/D,Pub,1996,3,17,9.7,*,FL,1995,1,25,7.6,*,FL,1994,3,30,10,,FL,,F,14,03,1,C,N
003376,Thiel College,75 College Avenue,Greenville,PA,Pennsylvania,16125,2181,Bachelor,Priv,1996,31,327,9.5,,FL,1995,17,270,6.3,,FL,1994,14,382,3.7,,FL,,F,21,03,1,C,N
025399,Star Technical Institute,1500 Garrett Road,Upper Darby,PA,Pennsylvania,19082,4519,1Yr N/D,Prop,1996,6,63,9.5,,FL,1995,6,54,11.1,,FL,1994,5,45,11.1,,FL,,B,10,03,1,C,C
030726,DCI Career Institute,"One Data Plaza,561 Wallace Run Road",Beaver Falls,PA,Pennsylvania,15010,5738,600-899 CH,Prop,1996,4,24,9.5,*,FL,1995,0,11,0,*,FL,1994,0,7,0,,FL,,F,04,03,1,C,N
004902,Pennsylvannia Commercial College,82 S Main Street,Washington,PA,Pennsylvania,15301,6822,Associate,Prop,1996,10,109,9.2,,FL,1995,7,54,13,,FL,1994,15,77,19.5,,FL,,F,22,03,1,C,N
006811,Luzerne County Community College,1333 South Prospect Street,Nanticoke,PA,Pennsylvania,18634,3899,Associate,Pub,1996,68,742,9.2,,FL,1995,55,732,7.5,,FL,1994,45,722,6.2,,FL,,F,11,03,1,C,N
010176,Westmoreland County Community College,400 Armbrust Road,Youngwood,PA,Pennsylvania,15697,1895,Associate,Pub,1996,51,555,9.2,,FL,1995,41,467,8.8,,FL,1994,38,442,8.6,,FL,,B,20,03,1,C,C
024925,Delaware Valley Academy of Medical & Dental Assistants,3330 Grant Avenue,Philadelphia,PA,Pennsylvania,19114,2600,600-899 CH,Prop,1996,23,249,9.2,,FL,1995,21,291,7.2,,FL,1994,25,287,8.7,,FL,,F,03,03,1,C,N
030068,Pennsylvania Institute of Culinary Arts,808 Liberty Avenue,Pittsburgh,PA,Pennsylvania,15222,3704,Associate,Prop,1996,54,585,9.2,,DU,1995,18,544,3.3,,FL,1994,65,704,9.2,,FL,,B,14,03,1,C,C
030626,ICT:  School of Welding,100 Pennsylvania Avenue,Selinsgrove,PA,Pennsylvania,17870,1636,1Yr N/D,Prop,1996,3,33,9.1,,FL,1995,2,28,9.4,*,FL,1994,4,51,7.8,,FL,,F,09,03,1,C,N
003360,Rosemont College,1400 Montgomery Avenue,Rosemont,PA,Pennsylvania,19010,1699,Master/Dr,Priv,1996,8,89,9,,FL,1995,3,91,3.3,,FL,1994,3,109,2.8,,FL,,F,07,03,1,C,N
023443,Gordon Phillips School of Beauty Culture,2632 South Broad Street,Philadelphia,PA,Pennsylvania,19145,4616,1Yr N/D,Prop,1996,4,25,8.9,*,DU,1995,3,34,8.8,,FL,1994,3,53,5.7,,FL,,B,15,03,1,C,C
010963,Greene County Vocational Technical School,60 Zimmerman Drive,Waynesburg,PA,Pennsylvania,15370,8281,1Yr N/D,Pub,1996,2,22,8.6,*,FL,1995,0,22,9.2,*,FL,1994,4,26,15.6,*,FL,,F,20,03,1,C,N
030819,Computer Learning Network,2900 Fairway Drive,Altoona,PA,Pennsylvania,16602,4457,1Yr N/D,Prop,1996,8,93,8.6,,DU,1995,10,90,11.1,,FL,1994,33,313,10.5,,FL,,B,09,03,1,C,C
005337,Bucks County Technical School,610 Wistar Road,Fairless Hills,PA,Pennsylvania,19030,4196,1Yr N/D,Pub,1996,1,21,8.5,*,FL,1995,2,21,8.4,*,FL,1994,4,40,10,,FL,,F,08,03,1,C,N
003231,Community College of Allegheny County - Allegheny Campus,808 Ridge Avenue,Pittsburgh,PA,Pennsylvania,15212,6097,Associate,Pub,1996,129,1558,8.3,,FL,1995,97,1532,6.3,,FL,1994,181,2304,7.9,,FL,,F,14,03,1,C,N
006578,Sharon Regional Health System School of Nursing,740 East State Street,Sharon,PA,Pennsylvania,16146,0000,2Yr N/D,Priv,1996,5,60,8.3,,FL,1995,2,62,3.2,,FL,1994,3,87,3.4,,FL,,F,21,03,1,C,N
012929,South Hills Beauty Academy,3269 West Liberty Avenue,Pittsburgh,PA,Pennsylvania,15216,2335,1Yr N/D,Prop,1996,4,48,8.3,,FL,1995,3,38,7.9,,FL,1994,4,26,25.3,*,FL,,F,14,03,1,C,N
025304,Clearfield Beauty Academy,22 N 3rd St,Clearfield,PA,Pennsylvania,16830,2421,1Yr N/D,Prop,1996,0,18,8.3,*,FL,1995,1,5,22.5,*,FL,1994,2,13,17.9,*,FL,,F,09,03,1,C,N
009721,Bradford School,Gulf Tower,Pittsburgh,PA,Pennsylvania,15219,1927,Associate,Prop,1996,37,452,8.2,,FL,1995,45,439,10.3,,FL,1994,52,479,10.9,,FL,,F,14,03,1,C,N
006534,Citizens General Hospital School of Nursing,651 Fourth Avenue,New Kensington,PA,Pennsylvania,15068,6591,2Yr N/D,Priv,1996,3,37,8.1,,FL,1995,0,36,0,,FL,1994,1,38,2.6,,FL,,F,04,03,1,C,N
003294,Manor Junior College,700 Fox Chase Road,Jenkintown,PA,Pennsylvania,19046,3399,Associate,Priv,1996,20,250,8,,DU,1995,13,193,6.7,,FL,1994,24,223,10.8,,FL,,B,13,03,1,C,C
030299,Consolidated School of Business,2124 Ambassador Circle,Lancaster,PA,Pennsylvania,17603,2389,Associate,Prop,1996,8,100,8,,FL,1995,9,119,7.6,,FL,1994,5,105,4.8,,FL,,F,16,03,1,C,N
007469,Hussian School of Art,1118 Market Street,Philadelphia,PA,Pennsylvania,19107,3679,Associate,Prop,1996,3,38,7.9,,FL,1995,2,47,4.3,,FL,1994,0,36,0,,FL,,F,01,03,1,C,N
021490,Gordon Phillips School of Beauty Culture,313 West Market Street,West Chester,PA,Pennsylvania,19382,2804,1Yr N/D,Prop,1996,8,101,7.9,,DU,1995,9,94,9.6,,FL,1994,11,90,12.2,,FL,,B,05,03,1,C,C
003386,Valley Forge Military College,1001 Eagle Road,Wayne,PA,Pennsylvania,19087,3695,Associate,Priv,1996,4,51,7.8,,DU,1995,3,37,8.1,,FL,1994,2,38,5.3,,FL,,B,07,03,1,C,C
007780,New Castle School of Trades,Route 422,Pulaski,PA,Pennsylvania,16143,,Associate,Prop,1996,17,219,7.8,,FL,1995,36,302,11.9,,FL,1994,148,494,30,,FL,C,,04,03,1,T,N
025298,Wilkes Barre Area Vocational Technical School Practical Nursing Prgm,PO Box 1699 North End Station,Wilkes-Barre,PA,Pennsylvania,18705,0699,1Yr N/D,Pub,1996,4,51,7.8,,FL,1995,4,60,6.7,,FL,1994,8,80,10,,FL,,F,11,03,1,C,N
003259,Eastern College,1300 Eagle Road,St Davids,PA,Pennsylvania,19087,3696,Master/Dr,Priv,1996,32,413,7.7,,FL,1995,12,354,3.4,,FL,1994,16,343,4.7,,FL,,F,07,03,1,C,T
003350,University of The Arts,320 S Broad Street,Philadelphia,PA,Pennsylvania,19102,9493,Master/Dr,Priv,1996,30,390,7.7,,FL,1995,31,389,8,,FL,1994,45,464,9.7,,FL,,F,02,03,1,C,N
023501,Western Area Career & Technology Center,688 Western Avenue,Canonsburg,PA,Pennsylvania,15317,0000,1Yr N/D,Pub,1996,1,19,7.7,*,FL,1995,1,16,13.1,*,FL,1994,2,17,13,*,FL,,F,22,03,1,C,N
025878,South Philadelphia Beauty Academy,1933 W PASSYUNK AVE,Philadelphia,PA,Pennsylvania,19145,3620,1Yr N/D,Prop,1996,3,39,7.7,,FL,1995,4,44,9.1,,FL,1994,5,39,12.8,,FL,,F,01,03,1,C,N
008955,Pruontos Hair Design Institute & Beauty School of Costmetology,705 12th Street,Altoona,PA,Pennsylvania,16602,2419,1Yr N/D,Prop,1996,1,23,7.6,*,FL,1995,3,27,13.5,*,FL,1994,2,29,17,*,FL,,F,09,03,1,C,N
003300,Moore College of Art and Design,20th and the Parkway,Philadelphia,PA,Pennsylvania,19103,1190,Bachelor,Priv,1996,8,107,7.5,,FL,1995,8,122,6.6,,FL,1994,6,137,4.4,,FL,,F,02,03,1,C,N
003357,Point Park College,201 Wood Street,Pittsburgh,PA,Pennsylvania,15222,1984,Master/Dr,Priv,1996,44,586,7.5,,FL,1995,54,540,10,,FL,1994,62,601,10.3,,FL,,F,14,03,1,C,N
006541,Germantown Hospital School & Medical Center,Three Penn Boulevard,Philadelphia,PA,Pennsylvania,19144,1417,2Yr N/D,Priv,1996,5,67,7.5,,FL,1995,4,62,6.5,,FL,1994,2,57,3.5,,FL,,F,01,03,1,C,N
007779,Lansdale School of Business,201 Church Road,North Wales,PA,Pennsylvania,19454,0000,Associate,Prop,1996,8,106,7.5,,FL,1995,7,94,7.4,,FL,1994,4,86,4.7,,FL,,F,08,03,1,C,N
012605,Empire Beauty School,5103 Carlisle Pike,Mechanicsburg,PA,Pennsylvania,17055,2400,1Yr N/D,Prop,1996,7,93,7.5,,FL,1995,9,111,8.1,,FL,1994,7,101,6.9,,FL,,F,17,03,1,C,N
022898,CHI Institute - Southampton,520 Street Road,Southampton,PA,Pennsylvania,18966,3787,Associate,Prop,1996,32,424,7.5,,DU,1995,21,346,6.1,,FL,1994,22,491,4.5,,FL,,B,08,03,1,C,C
006807,Community College of Beaver County,One Campus Drive,Monaca,PA,Pennsylvania,15061,2588,Associate,Pub,1996,32,433,7.4,,FL,1995,35,442,7.9,,FL,1994,43,450,9.6,,FL,,F,22,03,1,C,N
022731,Empire Beauty School,South Gate Shopping Center,Chambersburg,PA,Pennsylvania,17201,2435,1Yr N/D,Prop,1996,2,15,7.4,*,FL,1995,1,18,3.7,*,FL,1994,1,21,9.4,*,FL,,F,09,03,1,C,W
007839,Triangle Tech,1940 Perrysville Avenue,Pittsburgh,PA,Pennsylvania,15214,3897,Associate,Prop,1996,16,219,7.3,,DU,1995,15,198,7.6,,FL,1994,24,291,8.2,,FL,,B,14,03,1,C,C
021122,J H Thompson Academies,2910 State Street,Erie,PA,Pennsylvania,16508,1832,1Yr N/D,Prop,1996,10,139,7.2,,DU,1995,16,149,10.7,,FL,1994,33,211,15.6,,FL,,B,21,03,1,C,C
003391,Waynesburg College,51 West College Street,Waynesburg,PA,Pennsylvania,15370,1222,Master/Dr,Priv,1996,31,435,7.1,,FL,1995,32,383,8.4,,FL,1994,26,420,6.2,,FL,,F,22,03,1,C,N
003396,Wilson College,1015 Philadelphia Avenue,Chambersburg,PA,Pennsylvania,17201,1285,Bachelor,Priv,1996,8,112,7.1,,FL,1995,2,103,1.9,,FL,1994,1,83,1.2,,FL,,F,09,03,1,C,N
005310,Pittsburgh Institute of Aeronautics,5 Allegheny County Airport,West Mifflin,PA,Pennsylvania,15122,2674,Associate,Priv,1996,8,113,7.1,,FL,1995,5,188,2.7,,FL,1994,15,375,4,,FL,,B,18,03,1,C,C
005942,UPMC Presbyterian School of Radiologic Technology,200 Lothrop Street,Pittsburgh,PA,Pennsylvania,15213,2582,2Yr N/D,Priv,1996,1,9,7.1,*,FL,1995,0,8,3.4,*,FL,1994,1,11,5.6,*,FL,,F,14,03,1,C,N
022825,Lenape School of Practical Nursing,2215 Chaplin Avenue,Ford City,PA,Pennsylvania,16226,1608,1Yr N/D,Pub,1996,5,70,7.1,,FL,1995,1,103,1,,FL,1994,4,90,4.4,,FL,,F,04,03,1,C,N
030316,Data Processing Trainers,9122 Blue Grass Road,Philadelphia,PA,Pennsylvania,19114,3202,1Yr N/D,Prop,1996,19,266,7.1,,DU,1995,8,162,4.9,,FL,1994,5,122,4.1,,FL,,B,03,03,1,C,C
003280,Keystone College,One College Green,La Plume,PA,Pennsylvania,18440,0200,Associate,Priv,1996,25,355,7,,FL,1995,23,359,6.4,,FL,1994,21,413,5.1,,FL,,F,,03,1,C,N
003285,Lancaster Bible College,901 Eden Road,Lancaster,PA,Pennsylvania,17601,5036,Master/Dr,Priv,1996,8,114,7,,FL,1995,1,82,1.2,,FL,1994,3,89,3.4,,FL,,F,16,03,1,C,N
003364,Saint Charles Borromeo Seminary,100 E Wynnewood Road,Philadelphia,PA,Pennsylvania,19096,3016,Master/Dr,Priv,1996,3,24,7,*,FL,1995,0,21,2.4,*,FL,1994,1,12,2.9,*,FL,,F,02,03,1,C,N
003987,La Roche College,9000 Babock Boulevard,Pittsburgh,PA,Pennsylvania,15237,5898,Master/Dr,Priv,1996,20,284,7,,FL,1995,16,280,5.7,,FL,1994,13,296,4.4,,FL,,F,14,03,1,C,N
003395,Pennsylvania College of Technology,One College Avenue,Williamsport,PA,Pennsylvania,17701,5778,Bachelor,Pub,1996,107,1571,6.8,,FL,1995,93,1610,5.8,,FL,1994,105,1837,5.7,,FL,,F,05,03,1,C,N
007912,Thaddeus Stevens State School of Technology,750 East King Street,Lancaster,PA,Pennsylvania,17602,3198,Associate,Pub,1996,4,59,6.8,,FL,1995,1,68,1.5,,FL,1994,0,53,0,,FL,,F,16,03,1,C,N
013263,South Hills School of Business & Technology,480 Waupelani Drive,State College,PA,Pennsylvania,16801,4516,Associate,Prop,1996,10,148,6.8,,FL,1995,6,144,4.2,,FL,1994,7,179,3.9,,FL,,F,23,03,1,C,N
021073,Pennsylvania Academy of the Fine Arts,118 North Broad Street,Philadelphia,PA,Pennsylvania,19102,1598,Master/Dr,Priv,1996,3,44,6.8,,FL,1995,3,59,5.1,,FL,1994,5,71,7,,FL,,F,02,03,1,C,N
011131,Sawyer School,Suite 800 Clark Building,Pittsburgh,PA,Pennsylvania,15222,3510,Associate,Prop,1996,45,671,6.7,,FL,1995,34,724,4.7,,FL,1994,41,829,4.9,,FL,,B,14,03,1,C,C
011020,Empire Beauty School,Wheatland Shopping Center,Lancaster,PA,Pennsylvania,17604,4335,1Yr N/D,Prop,1996,3,46,6.5,,FL,1995,12,69,17.4,,FL,1994,4,68,5.9,,FL,,F,16,03,1,C,N
022705,Bucks County School of Beauty Culture,1761 Bustleton Pike,Feasterville,PA,Pennsylvania,19053,7368,2Yr N/D,Prop,1996,2,31,6.5,,FL,1995,1,33,3,,FL,1994,1,43,2.3,,FL,,F,08,03,1,C,N
023108,Lancaster County Career and Technology Center,1730 Hans Herr Drive,Willow Street,PA,Pennsylvania,17584,0527,1Yr N/D,Pub,1996,4,62,6.5,,FL,1995,2,46,4.3,,FL,1994,3,60,5,,FL,,F,16,03,1,C,N
008441,Chubb Institute Keystone School,965 Baltimore Pike,Springfield,PA,Pennsylvania,19064,3986,600-899 CH,Prop,1996,27,432,6.3,,DU,1995,39,327,11.9,,DU,1994,54,460,11.7,,FL,,B,07,03,1,C,C
022523,Williamsport Hospital & Medical Center Paramedic Training Institute,777 Rural Avenue,Williamsport,PA,Pennsylvania,17701,3198,2Yr N/D,Priv,1996,2,20,6.3,*,FL,1995,0,16,5.6,*,FL,1994,2,28,5.3,*,FL,,F,05,03,1,C,N
003240,Butler County Community College,College Drive Oak Hills,Butler,PA,Pennsylvania,16001,1203,Associate,Pub,1996,20,321,6.2,,FL,1995,20,347,5.8,,FL,1994,24,348,6.9,,FL,,F,21,03,1,C,N
003306,Valley Forge Christian College,1401 Charlestown Road,Phoenixville,PA,Pennsylvania,19460,2399,Bachelor,Priv,1996,10,162,6.2,,FL,1995,11,144,7.6,,FL,1994,9,148,6.1,,FL,,F,07,03,1,C,N
025578,Bradley Academy for the Visual Arts,1409 Williams Road,York,PA,Pennsylvania,17402,9012,Associate,Prop,1996,7,115,6.1,,FL,1995,1,91,1.1,,FL,1994,6,106,5.7,,FL,,F,19,03,1,C,W
011919,Beaver Falls Beauty Academy,720 13th Street,Beaver Falls,PA,Pennsylvania,15010,4208,1Yr N/D,Prop,1996,2,23,6,*,FL,1995,0,5,8.8,*,FL,1994,1,22,9.6,*,FL,,F,04,03,1,C,N
003371,Temple University,201 Conwell Hall,Philadelphia,PA,Pennsylvania,19122,0000,Master/Dr,Priv,1996,356,6056,5.9,,FL,1995,295,5254,5.6,,FL,1994,391,6756,5.8,,FL,,F,01,03,1,C,N
012604,Empire Beauty School,101 East Market Street,Lewistown,PA,Pennsylvania,17044,2126,1Yr N/D,Prop,1996,2,27,5.9,*,FL,1995,1,16,4.7,*,FL,1994,1,25,7.6,*,FL,,F,09,03,1,C,N
021208,Yorktowne Business Institute,W 7th Ave,York,PA,Pennsylvania,17404,2039,Associate,Prop,1996,7,119,5.9,,FL,1995,14,94,14.9,,FL,1994,3,93,3.2,,FL,,F,19,03,1,C,N
021583,Juniata Mifflin Counties Area Vocational Technical School,700 Pitts Street,Lewistown,PA,Pennsylvania,17044,0000,1Yr N/D,Pub,1996,2,34,5.9,,FL,1995,0,28,2.3,*,FL,1994,1,29,5.6,*,FL,,F,09,03,1,C,N
023107,Randy Rick Beauty Academy,450 Penn Street,Reading,PA,Pennsylvania,19602,1011,1Yr N/D,Prop,1996,3,51,5.9,,FL,1995,4,48,8.3,,FL,1994,1,74,1.4,,FL,,F,06,03,1,C,T
003297,Mercyhurst College,501 East 38th Street,Erie,PA,Pennsylvania,16546,0001,Master/Dr,Priv,1996,34,591,5.8,,FL,1995,26,553,4.7,,FL,1994,42,578,7.3,,FL,,F,13,03,1,C,N
011638,Empire Beauty School,Orchard Hills Plaza,Shamokin Dam,PA,Pennsylvania,17876,0397,1Yr N/D,Prop,1996,3,52,5.8,,FL,1995,11,64,17.2,,FL,1994,6,68,8.8,,FL,,F,09,03,1,C,N
003243,Cedar Crest College,100 College Drive,Allentown,PA,Pennsylvania,18104,6196,Bachelor,Priv,1996,18,315,5.7,,FL,1995,16,279,5.7,,FL,1994,13,293,4.4,,FL,,F,15,03,1,C,N
004914,Newport Business Institute,941 W 3rd Street,Williamsport,PA,Pennsylvania,17701,5855,Associate,Prop,1996,4,72,5.6,,FL,1995,6,65,9.2,,FL,1994,7,71,9.9,,FL,,F,05,03,1,C,N
006575,Saint Vincent Hospital Health Center - School of Nursing,PO Box 740,Erie,PA,Pennsylvania,16512,0740,2Yr N/D,Priv,1996,4,72,5.6,,FL,1995,3,82,3.7,,FL,1994,2,97,2.1,,FL,,F,09,03,1,C,N
023531,Northern Tier Career Center,Rural Route 1 Box 157A,Towanda,PA,Pennsylvania,18848,9731,1Yr N/D,Pub,1996,1,8,5.6,*,FL,1995,1,16,2.5,*,FL,1994,0,12,2.8,*,FL,,F,10,03,1,C,N
009723,Frankford Hospital School of Nursing,4918 Penn Street,Philadelphia,PA,Pennsylvania,19124,2696,2Yr N/D,Priv,1996,8,146,5.5,,FL,1995,7,142,4.9,,FL,1994,8,141,5.7,,FL,,F,01,03,1,C,N
021440,Allentown School of Cosmetology,1921 Union Boulevard,Allentown,PA,Pennsylvania,18103,1629,1Yr N/D,Prop,1996,2,29,5.5,*,FL,1995,1,33,3,,FL,1994,3,47,6.4,,FL,,F,15,03,1,C,N
004901,Newport Business Institute,945 Greensburg Road,Lower Burrell,PA,Pennsylvania,15068,3929,Associate,Prop,1996,5,92,5.4,,FL,1995,9,118,7.6,,FL,1994,9,103,8.7,,FL,,F,04,03,1,C,N
006810,Lehigh Carbon Community College,4525 Education Park Drive,Schnecksville,PA,Pennsylvania,18078,2598,Associate,Pub,1996,18,335,5.4,,DU,1995,17,283,6,,DU,1994,12,260,4.6,,FL,,B,15,03,1,C,C
022552,Information Computer Systems Institute,2201 Hangar Place,Allentown,PA,Pennsylvania,18103,9504,Associate,Prop,1996,1,13,5.4,*,FL,1995,2,17,3.7,*,FL,1994,0,26,3.6,*,FL,,F,15,03,1,C,N
003394,Wilkes University,187 South Franklin Street,Wilkes-Barre,PA,Pennsylvania,18766,0998,Master/Dr,Priv,1996,33,637,5.2,,FL,1995,24,605,4,,FL,1994,31,696,4.5,,FL,,F,11,03,1,C,N
004889,Cambria Rowe Business College,221 Central Avenue,Johnstown,PA,Pennsylvania,15902,2494,Associate,Prop,1996,9,174,5.2,,FL,1995,4,177,2.3,,FL,1994,6,120,5,,FL,,F,12,03,1,C,N
003316,California University of Pennsylvania,250 Univesity Avenue,California,PA,Pennsylvania,15419,1394,Master/Dr,Pub,1996,80,1583,5.1,,FL,1995,64,1472,4.3,,FL,1994,102,1553,6.6,,FL,,F,22,03,1,C,N
003356,Pittsburgh Theological Seminary,616 North Highland Avenue,Pittsburgh,PA,Pennsylvania,15206,2596,Master/Dr,Priv,1996,1,27,5.1,*,FL,1995,3,31,9.7,,FL,1994,0,20,1.5,*,FL,,F,14,03,1,C,N
022896,Consolidated School of Business,1605 Clugston Road,York,PA,Pennsylvania,17404,1779,Associate,Prop,1996,5,98,5.1,,FL,1995,2,60,3.3,,FL,1994,5,59,8.5,,FL,,F,19,03,1,C,N
003277,Indiana University of Pennsylvania,,Indiana,PA,Pennsylvania,15705,1097,Master/Dr,Pub,1996,177,3546,5,,FL,1995,155,3345,4.6,,FL,1994,166,3225,5.1,,FL,,F,04,03,1,C,N
003324,Mansfield University of Pennsylvania,Academy Street,Mansfield,PA,Pennsylvania,16933,1123,Master/Dr,Pub,1996,40,805,5,,FL,1995,29,747,3.9,,FL,1994,29,775,3.7,,FL,,F,10,03,1,C,N
007430,Antonelli Institute of Art & Photography,300 Montgomery Ave.,Erdenheim,PA,Pennsylvania,19038,8242,Associate,Prop,1996,4,80,5,,FL,1995,5,64,7.8,,FL,1994,0,64,0,,FL,,F,13,03,1,C,N
023246,Crozer-Chester Medical Center,1 Medical Center Blvd,Upland,PA,Pennsylvania,19013,3988,2Yr N/D,Priv,1996,1,11,5,*,FL,1995,0,8,0,*,FL,1994,0,1,0,*,FL,,F,01,03,1,C,N
023306,Pennsylvania Gunsmith School,812 Ohio River Boulevard,Pittsburgh,PA,Pennsylvania,15202,2699,2Yr N/D,Prop,1996,0,10,5,*,FL,1995,1,13,3.6,*,FL,1994,1,17,1.8,*,FL,,F,14,03,1,C,N
003260,Eastern Baptist Theological Seminary,6 Lancaster Avenue,Wynnewood,PA,Pennsylvania,19096,3495,Master/Dr,Priv,1996,2,25,4.9,*,FL,1995,2,29,6.6,*,FL,1994,0,27,9.1,*,FL,,F,07,03,1,C,N
021696,Clearfield County Vocational Technical School,Route 1 Box 5,Clearfield,PA,Pennsylvania,16830,9702,1Yr N/D,Pub,1996,4,27,4.9,*,FL,1995,0,29,0,*,FL,1994,0,25,0,*,FL,,F,09,03,1,C,N
003273,Harrisburg Area Community College,One Hacc Drive,Harrisburg,PA,Pennsylvania,17110,2999,Associate,Pub,1996,46,956,4.8,,FL,1995,42,765,5.5,,FL,1994,46,810,5.7,,FL,,F,17,03,1,C,N
003380,University of Pittsburgh - Bradford,300 Campus Drive,Bradford,PA,Pennsylvania,16701,2898,Bachelor,Pub,1996,18,378,4.8,,FL,1995,13,378,3.4,,FL,1994,27,381,7.1,,FL,,F,23,03,1,C,N
010860,Altoona Area Vocational Technical School,1500 4th Avenue,Altoona,PA,Pennsylvania,16602,3695,3+ Yr N/D,Pub,1996,2,42,4.8,,FL,1995,4,58,6.9,,FL,1994,2,50,4,,FL,,F,09,03,1,C,N
022993,Trinity Episcopal School for Ministry,311 11th Street,Ambridge,PA,Pennsylvania,15003,2397,Master/Dr,Priv,1996,0,8,4.8,*,FL,1995,1,5,6.3,*,FL,1994,0,8,0,*,FL,,F,04,03,1,C,N
023503,Somerset County Area Vocational Tech School Practical Nursing Program,6022 Glades Pike,Somerset,PA,Pennsylvania,15501,4300,1Yr N/D,Pub,1996,3,25,4.8,*,FL,1995,1,31,3.2,,FL,1994,0,28,11.2,*,FL,,F,12,03,1,C,N
003302,Mount Aloysius College,7373 Admiral Peary Highway,Cresson,PA,Pennsylvania,16630,1999,Bachelor,Priv,1996,23,486,4.7,,FL,1995,21,458,4.6,,FL,1994,19,595,3.2,,FL,,F,12,03,1,C,N
003385,Ursinus College,Main Street,Collegeville,PA,Pennsylvania,19426,1000,Master/Dr,Priv,1996,11,236,4.7,,FL,1995,11,265,4.2,,FL,1994,8,288,2.8,,FL,,F,13,03,1,C,N
004887,Brandywine Hospital,201 Reeceville Road,Caln Township,PA,Pennsylvania,19320,1536,2Yr N/D,Priv,1996,1,26,4.7,*,FL,1995,2,43,4.7,,FL,1994,3,58,5.2,,FL,,F,05,03,1,C,N
004899,Mercy Hospital School of Nursing,1401 Boulevard of the Allies,Pittsburgh,PA,Pennsylvania,15219,5166,2Yr N/D,Priv,1996,3,64,4.7,,FL,1995,2,62,3.2,,FL,1994,1,69,1.4,,FL,,F,14,03,1,C,N
