opeid	year	name	imputed_recipients	imputed_pell_ind	drate	imputed_nbr	imputed_nbd	imputed_nbr_ind	imputed_nbd_ind
1028600	1987	Suny Empire State College	2270	1					
1028600	1988	Suny Empire State College	2324	1					
1028600	1989	Suny Empire State College	2761	1					
1028600	1990	Suny Empire State College	2696	1					
1028600	1991	Suny Empire State College	2587	1					
1028600	1992	Suny Empire State College	2779	1					
1028600	1993	Suny Empire State College	2973	1					
1028600	1994	Suny Empire State College	3059	1					
1028600	1995	Suny Empire State College	3103	1					
1028600	1996	Suny Empire State College	3119	1					
1028600	1997	Suny Empire State College	3191	1					
1028600	1998	Suny Empire State College	3305	1					
1028600	1999	Suny Empire State College	3476	1					
1028600	2000	Suny Empire State College	3377	1					
1028600	2001	Suny Empire State College	3388	1					
1028600	2002	Suny Empire State College	3544	1					
1028600	2003	Suny Empire State College	3642	1					
1028600	2004	Suny Empire State College	3656	1					
1028600	2005	Suny Empire State College	3636	1					
1028600	2006	Suny Empire State College	3494	1					
1043900	2000	Southwest Tennessee Community	2101	1					
1043900	2001	Southwest Tennessee Community	2449	1					
1043900	2002	Southwest Tennessee Community	3179	1					
1043900	2003	Southwest Tennessee Community	3675	1	13.9				
1043900	2004	Southwest Tennessee Community	4080	1	7.1				
1043900	2005	Southwest Tennessee Community	4677	1	0				
1043900	2006	Southwest Tennessee Community	4727	1	0				
1043900	2007	Southwest Tennessee Community	4468	1	0				
1043900	2008	Southwest Tennessee Community	4032	1	0				
1043900	2009	Southwest Tennessee Community	4753	1	0				
1043900	2010	Southwest Tennessee Community	6363	1	0				
1048700	2003	West Georgia Technical College	839	1					
1048700	2004	West Georgia Technical College	916	1					
1048700	2005	West Georgia Technical College	861	1					
1048700	2006	West Georgia Technical College	830	1					
1048700	2007	West Georgia Technical College	1108	1					
1048700	2008	West Georgia Technical College	998	1					
1048700	2009	West Georgia Technical College	1355	1					
1048700	2010	West Georgia Technical College	2033	1					
1054600	1996	Northeast Metro Technical Coll			12.6	362	47	1	1
1054600	1997	Century Community And Technica	634	1	13.6	328	46	1	1
1054600	1998	Century Community And Technica	588	1	11.4	346	41	1	1
1054600	1999	Century Community And Technica	516	1	10.2	343	36	1	1
1054600	2000	Century Community And Technica	534	1	8.6	436	39	1	1
1054600	2001	Century Community And Technica	603	1	3.5	366	14	1	1
1054600	2002	Century Community And Technica	732	1	4.2	321	14	1	1
1054600	2003	Century Community And Technica	856	1	5	330	17	1	1
1054600	2004	Century Community And Technica	979	1	5.1	375	20	1	1
1054600	2005	Century Community And Technica	974	1	4.7	417	21	1	1
1054600	2006	Century Community And Technica	912	1	4.8	533	27	1	1
1054600	2007	Century Community And Technica	950	1	4.7	645	32	1	1
1054600	2008	Century Community And Technica	1191	1	5.1	715	38	1	1
1054600	2009	Century Community And Technica	1441	1	4.4				
1054600	2010	Century Community And Technica	2031	1	7				
1068400	2000	Erie Community College	1766	1					
1068400	2001	Erie Community College	1708	1					
1068400	2002	Erie Community College	1917	1					
1068400	2003	Erie Community College	2075	1					
1068400	2004	Erie Community College	2224	1					
1068400	2005	Erie Community College	2312	1					
1068400	2006	Erie Community College	2282	1					
1068400	2007	Erie Community College	2207	1					
1068400	2008	Erie Community College	2185	1					
1068400	2009	Erie Community College	2339	1					
1068400	2010	Erie Community College	2779	1					
1068400	2011	Erie Community College	3183	1					
1068400	2012	Erie Community College	2915	1					
1068900	2005	Kaw Area Technical School	196	1					
1102900	1992	Red Wing/Winona Technical Coll			14.7				
1102900	1993	Red Wing Area Voc-Tech Inst	333	1	14				
1102900	1994	Red Wing Area Voc-Tech Inst	257	1	14.7				
1102900	1995	Red Wing Area Voc-Tech Inst	260	1	14.2				
1102900	1996	Red Wing Area Voc-Tech Inst	225	1	15.1				
1102900	1997	Red Wing Area Voc-Tech Inst	245	1	14.2				
1102900	1998	Red Wing Area Voc-Tech Inst	239	1	10.8				
1102900	1999	Red Wing Area Voc-Tech Inst	210	1	10.9				
1102900	2000	Red Wing Area Voc-Tech Inst	200	1	8.9				
1102900	2001	Red Wing Area Voc-Tech Inst	182	1	6.3				
1102900	2002	Red Wing Area Voc-Tech Inst	227	1	5.8				
1102900	2003	Red Wing Area Voc-Tech Inst	289	1	7.2				
1102900	2004	Red Wing Area Voc-Tech Inst	290	1	6.2				
1102900	2005	Red Wing Area Voc-Tech Inst	300	1	6.4				
1102900	2006	Red Wing Area Voc-Tech Inst	302	1	5.3				
1102900	2007	Red Wing Area Voc-Tech Inst	325	1	5.4				
1102900	2008	Red Wing Area Voc-Tech Inst	342	1	5.4				
1102900	2009	Red Wing Area Voc-Tech Inst	371	1	5.2				
1102900	2010	Red Wing Area Voc-Tech Inst	538	1	7.1				
1123500	1997	Northwest Technical College East Grand Forks	706	1					
1123500	1998	Northwest Technical College East Grand Forks	644	1					
1123500	1999	Northwest Technical College East Grand Forks	675	1					
1123500	2000	Northwest Technical College East Grand Forks	651	1					
1123500	2001	Northwest Technical College East Grand Forks	666	1					
1123500	2002	Northwest Technical College East Grand Forks	749	1					
1123500	2003	Northwest Technical College East Grand Forks	767	1					
1123500	2004	Northwest Technical College East Grand Forks	820	1					
1123500	2005	Northwest Technical College East Grand Forks	597	1					
1123500	2006	Northwest Technical College East Grand Forks	588	1					
1123500	2007	Northwest Technical College East Grand Forks	594	1					
1123500	2008	Northwest Technical College East Grand Forks	627	1					
1123500	2009	Northwest Technical College East Grand Forks	624	1					
1123500	2010	Northwest Technical College East Grand Forks	830	1					
1123500	2011	Northwest Technical College East Grand Forks	980	1					
1123500	2012	Northwest Technical College East Grand Forks	942	1					
1146200	1989	Univ Of Alaska-Anchorage	381	1					
1146200	1990	Univ Of Alaska-Anchorage	396	1					
1146200	1991	Univ Of Alaska-Anchorage	458	1					
1146200	1992	Univ Of Alaska-Anchorage	579	1					
1146200	1993	Univ Of Alaska-Anchorage	665	1					
1146200	1994	Univ Of Alaska-Anchorage	681	1					
1146200	1995	Univ Of Alaska-Anchorage	771	1					
1146200	1996	Univ Of Alaska-Anchorage	705	1					
1146200	1997	Univ Of Alaska-Anchorage	704	1					
1146200	1998	Univ Of Alaska-Anchorage	701	1					
1146200	1999	Univ Of Alaska-Anchorage	708	1					
1146200	2000	University Of Alaska - Anchorage	630	1					
1146200	2001	University Of Alaska - Anchorage	627	1					
1146200	2002	University Of Alaska - Anchorage	637	1					
1146200	2003	University Of Alaska Anchorage	741	1					
1146200	2004	University Of Alaska Anchorage	757	1					
1146200	2005	University Of Alaska Anchorage	794	1					
1146200	2006	University Of Alaska Anchorage	791	1					
1146200	2007	University Of Alaska Anchorage	794	1					
1146200	2008	University Of Alaska Anchorage	823	1					
1146200	2009	University Of Alaska Anchorage	850	1					
1146200	2010	University Of Alaska Anchorage	1096	1					
1167800	1985	State University Of New York Institute Of Technology At Utica - Rome	524	1					
1167800	1986	State University Of New York Institute Of Technology At Utica - Rome	495	1					
1167800	1987	State University Of New York Institute Of Technology At Utica - Rome	417	1					
1167800	1988	State University Of New York Institute Of Technology At Utica - Rome	427	1					
1167800	1989	State University Of New York Institute Of Technology At Utica - Rome	507	1					
1167800	1990	State University Of New York Institute Of Technology At Utica - Rome	495	1					
1167800	1991	State University Of New York Institute Of Technology At Utica - Rome	475	1					
1167800	1992	State University Of New York Institute Of Technology At Utica - Rome	510	1					
1167800	1993	State University Of New York Institute Of Technology At Utica - Rome	546	1					
1167800	1994	State University Of New York Institute Of Technology At Utica - Rome	562	1					
1167800	1995	State University Of New York Institute Of Technology At Utica - Rome	570	1					
1167800	1996	State University Of New York Institute Of Technology At Utica - Rome	572	1					
1167800	1997	State University Of New York Institute Of Technology At Utica - Rome	586	1					
1167800	1998	State University Of New York Institute Of Technology At Utica - Rome	607	1					
1167800	1999	State University Of New York Institute Of Technology At Utica - Rome	638	1					
1167800	2000	State University Of New York Institute Of Technology At Utica - Rome	620	1					
1167800	2001	State University Of New York Institute Of Technology At Utica - Rome	622	1					
1167800	2002	State University Of New York Institute Of Technology At Utica - Rome	650	1					
1167800	2003	State University Of New York Institute Of Technology At Utica - Rome	668	1					
1167800	2004	State University Of New York Institute Of Technology At Utica - Rome	671	1					
1167800	2005	State University Of New York Institute Of Technology At Utica - Rome	667	1					
1167800	2006	State University Of New York Institute Of Technology At Utica - Rome	641	1					
1202200	1996	San Luis Valley Area Vocational Sch			16.1	32	3	1	1
1202200	1997	San Luis Valley Area Vocational Sch			20	45	6	1	1
1202200	1998	San Luis Valley Area Vocational Sch	322	1	18.1	47	6	1	1
1202200	1999	San Luis Valley Area Vocational Sch	308	1	13.3	40	3	1	1
1202200	2000	San Luis Valley Area Vocational Sch	313	1	16.7	64	7	1	1
1202200	2001	San Luis Valley Area Vocational Sch	320	1	14.7	55	5	1	1
1202200	2002	San Luis Valley Area Vocational Sch	322	1	14	53	5	1	1
1202200	2003	San Luis Valley Area Vocational Sch	358	1	12.1	50	4	1	1
1202200	2004	San Luis Valley Area Vocational Sch	328	1	10.9	43	3	1	1
1202200	2005	San Luis Valley Area Vocational Sch	338	1	9.1	47	3	1	1
1202200	2006	San Luis Valley Area Vocational Sch	300	1	12.6	54	4	1	1
1202200	2007	San Luis Valley Area Vocational Sch	240	1	14.5	60	6	1	1
1202200	2008	San Luis Valley Area Vocational Sch	249	1	14.1	69	6	1	1
1202200	2009	San Luis Valley Area Vocational Sch	266	1	20.1				
1202200	2010	San Luis Valley Area Vocational Sch	330	1	21.1				
1226100	1994	North Arkansas College	627	1					
1226100	1995	North Arkansas College	639	1					
1226100	1996	North Arkansas College	522	1					
1226100	1997	North Arkansas College	584	1					
1226100	1998	North Arkansas College	637	1					
1226100	1999	North Arkansas College	687	1					
1226100	2000	North Arkansas College	689	1					
1226100	2001	North Arkansas College	705	1					
1226100	2002	North Arkansas College	827	1					
1226100	2003	North Arkansas College	960	1					
1226100	2004	North Arkansas College	1041	1					
1226100	2005	North Arkansas College	1037	1					
1241300	2000	Louisiana Technical College - Slidell Campus	123	1					
1241300	2001	Louisiana Technical College - Slidell Campus	123	1					
1241300	2002	Louisiana Technical College - Slidell Campus	144	1					
1241300	2003	Louisiana Technical College - Slidell Campus	171	1					
1241300	2004	Louisiana Technical College - Slidell Campus	187	1					
1241300	2005	Louisiana Technical College - Slidell Campus	210	1					
1241300	2006	Louisiana Technical College - Slidell Campus	185	1					
1241300	2007	Louisiana Technical College - Slidell Campus	173	1					
1241300	2008	Louisiana Technical College - Slidell Campus	184	1					
1241300	2009	Louisiana Technical College - Slidell Campus	196	1					
1241300	2010	Louisiana Technical College - Slidell Campus	273	1					
1242700	2000	Erie Community College-South Campus	1022	1					
1242700	2001	Erie Community College-South Campus	989	1					
1242700	2002	Erie Community College-South Campus	1110	1					
1242700	2003	Erie Community College-South Campus	1201	1					
1242700	2004	Erie Community College-South Campus	1288	1					
1242700	2005	Erie Community College-South Campus	1338	1					
1242700	2006	Erie Community College-South Campus	1321	1					
1242700	2007	Erie Community College-South Campus	1278	1					
1242700	2008	Erie Community College-South Campus	1265	1					
1242700	2009	Erie Community College-South Campus	1354	1					
1242700	2010	Erie Community College-South Campus	1609	1					
1242700	2011	Erie Community College-South Campus	1843	1					
1242700	2012	Erie Community College-South Campus	1687	1					
1284200	1980	Oxnard College	589	1					
1284200	1981	Oxnard College	618	1					
1284200	1982	Oxnard College	574	1					
1284200	1983	Oxnard College	533	1					
1284200	1984	Oxnard College	487	1					
1284200	1985	Oxnard College	482	1					
1284200	1986	Oxnard College	462	1					
1284200	1987	Oxnard College	444	1					
1284200	1988	Oxnard College	405	1					
1284200	1989	Oxnard College	448	1					
1284200	1990	Oxnard College	510	1					
1284200	1991	Oxnard College	542	1					
1284200	1992	Oxnard College	609	1					
1284200	1993	Oxnard College	751	1					
1284200	1994	Oxnard College	851	1					
1284200	1995	Oxnard College	849	1					
1284200	1996	Oxnard College	959	1					
1284200	1997	Oxnard College	990	1					
1284200	1998	Oxnard College	1078	1					
1284200	1999	Oxnard College	1222	1					
1284200	2000	Oxnard College	1172	1					
1284200	2001	Oxnard College	1212	1					
1284200	2002	Oxnard College	1364	1					
1284200	2003	Oxnard College	1366	1					
1284200	2004	Oxnard College	1348	1					
1284200	2005	Oxnard College	1389	1					
1284200	2006	Oxnard College	1411	1					
1286000	2000	Arkansas Northeastern College	964	1					
1286000	2001	Arkansas Northeastern College	1090	1					
1286000	2002	Arkansas Northeastern College	1219	1					
1286000	2003	Arkansas Northeastern College	1335	1					
1286000	2004	Arkansas Northeastern College	1228	1					
1286000	2005	Arkansas Northeastern College	996	1					
1286000	2006	Arkansas Northeastern College	923	1					
1286000	2007	Arkansas Northeastern College	778	1					
1286000	2008	Arkansas Northeastern College	751	1					
1286000	2009	Arkansas Northeastern College	813	1					
1286000	2010	Arkansas Northeastern College	1068	1					
1504700	2000	Louisiana Technical College - Ascension Campus	12	1					
1504700	2001	Louisiana Technical College - Ascension Campus	12	1					
1504700	2002	Louisiana Technical College - Ascension Campus	14	1					
1504700	2003	Louisiana Technical College - Ascension Campus	16	1					
1504700	2004	Louisiana Technical College - Ascension Campus	18	1					
1504700	2005	Louisiana Technical College - Ascension Campus	20	1					
1504700	2006	Louisiana Technical College - Ascension Campus	18	1					
1504700	2007	Louisiana Technical College - Ascension Campus	16	1					
1504700	2008	Louisiana Technical College - Ascension Campus	18	1					
1504700	2009	Louisiana Technical College - Ascension Campus	19	1					
1504700	2010	Louisiana Technical College - Ascension Campus	26	1					
2074400	1986	Frontier Community College	129	1					
2074400	1987	Frontier Community College	144	1					
2074400	1988	Frontier Community College	147	1					
2074400	1989	Frontier Community College	166	1					
2074400	1990	Frontier Community College	182	1					
2074400	1991	Frontier Community College	193	1					
